Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765890922,50,,Aggregated,7.600000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3619,1347,4,1865.5701571224104,1.5078589999575343,5038.435157000038,6857.184305056646
1765890923,50,,Aggregated,7.300000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3623,1347,4,1863.5141029955848,1.5078589999575343,5038.435157000038,6892.331769252001
1765890924,50,,Aggregated,7.600000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3632,1347,4,1858.9034165914102,1.5078589999575343,5038.435157000038,6891.098843612334
1765890925,50,,Aggregated,8.300000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3636,1347,4,1856.861450802806,1.5078589999575343,5038.435157000038,6898.413091309131
1765890926,50,,Aggregated,9.100000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3646,1347,4,1851.777050097642,1.5078589999575343,5038.435157000038,6923.379594075699
1765890927,50,,Aggregated,9.200000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3654,1347,4,1847.7295019069518,1.5078589999575343,5038.435157000038,6937.676518883415
1765890928,50,,Aggregated,9.700000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3666,1347,4,1841.6912218966183,1.5078589999575343,5038.435157000038,6973.359519912711
1765890929,50,,Aggregated,9.700000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3675,1347,4,1837.1889768497967,1.5078589999575343,5038.435157000038,6985.792380952381
1765890930,50,,Aggregated,10.000000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3683,1347,4,1833.2049549885967,1.5078589999575343,5038.435157000038,7000.232147705675
1765890931,50,,Aggregated,10.400000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3691,1347,4,1829.2386596431866,1.5078589999575343,5038.435157000038,7014.508263343268
1765890932,50,,Aggregated,10.800000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3696,1347,4,1826.7682074880956,1.5078589999575343,5038.435157000038,7019.848755411255
1765890933,50,,Aggregated,10.700000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3711,1347,4,1819.4014209725146,1.5078589999575343,5038.435157000038,7063.843168957154
1765890934,50,,Aggregated,10.400000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3720,1347,4,1815.008399151613,1.5078589999575343,5038.435157000038,7076.282795698925
1765890935,50,,Aggregated,10.100000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3726,1347,4,1812.0905911269456,1.5078589999575343,5038.435157000038,7080.000805152979
1765890936,50,,Aggregated,9.400000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3735,1347,4,1807.7429557087014,1.5078589999575343,5038.435157000038,7120.5046854083
1765890937,50,,Aggregated,9.000000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3748,1347,4,1801.5025640517608,1.5078589999575343,5038.435157000038,7167.637673425827
1765890938,50,,Aggregated,8.600000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3755,1347,4,1798.150248602663,1.5078589999575343,5038.435157000038,7225.175233022636
1765890939,50,,Aggregated,9.100000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3766,1347,4,1792.9094832567712,1.5078589999575343,5038.435157000038,7248.026553372279
1765890940,50,,Aggregated,8.700000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3775,1347,4,1788.6421268596025,1.5078589999575343,5038.435157000038,7274.042649006623
1765890941,50,,Aggregated,8.700000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3785,1347,4,1783.9244695170407,1.5078589999575343,5038.435157000038,7298.574108322325
1765890942,50,,Aggregated,8.800000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3791,1347,4,1781.108664776576,1.5078589999575343,5038.435157000038,7329.823529411765
1765890943,50,,Aggregated,9.500000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3798,1347,4,1777.8423955323854,1.5078589999575343,5038.435157000038,7331.372827804107
1765890944,50,,Aggregated,9.500000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3807,1347,4,1773.6531205311267,1.5078589999575343,5038.435157000038,7371.36170212766
1765890945,50,,Aggregated,8.900000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3813,1347,4,1770.8724069937057,1.5078589999575343,5038.435157000038,7388.779176501443
1765890946,50,,Aggregated,8.600000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3821,1347,4,1767.1725025718395,1.5078589999575343,5038.435157000038,7416.594347029573
1765890947,50,,Aggregated,8.500000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3832,1347,4,1762.1144354720766,1.5078589999575343,5038.435157000038,7481.499478079332
1765890948,50,,Aggregated,8.500000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3838,1347,4,1759.3691656938502,1.5078589999575343,5038.435157000038,7513.095101615425
1765890949,50,,Aggregated,8.400000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3843,1347,4,1757.0866880249796,1.5078589999575343,5038.435157000038,7518.325526932084
1765890950,50,,Aggregated,8.600000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3850,1347,4,1753.8974958444144,1.5078589999575343,5038.435157000038,7533.892467532468
1765890951,50,,Aggregated,8.000000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3856,1347,4,1751.177947188277,1.5078589999575343,5038.435157000038,7523.114107883817
1765890952,50,,Aggregated,7.500000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3861,1347,4,1748.914223215487,1.5078589999575343,5038.435157000038,7542.277907277908
1765890953,50,,Aggregated,7.200000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3871,1347,4,1744.4133036719184,1.5078589999575343,5038.435157000038,7608.829243089641
1765890952,50,,Aggregated,8.000000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3880,1347,4,1740.374024604638,1.5078589999575343,5038.435157000038,7620.819587628866
1765890953,50,,Aggregated,7.200000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3893,1347,4,1734.576473232211,1.5078589999575343,5038.435157000038,7639.89827896224
1765890954,50,,Aggregated,7.200000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3901,1347,4,1731.0251998554209,1.5078589999575343,5038.435157000038,7639.61317610869
1765890955,50,,Aggregated,7.300000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3906,1347,4,1728.8129296374802,1.5078589999575343,5038.435157000038,7644.748847926267
1765890956,50,,Aggregated,8.500000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3919,1347,4,1723.0878142661393,1.5078589999575343,5038.435157000038,7705.15743812197
1765890957,50,,Aggregated,9.600000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3929,1347,4,1718.7132291226776,1.5078589999575343,5038.435157000038,7715.041486383304
1765890958,50,,Aggregated,9.600000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3939,1347,4,1714.3574015206905,1.5078589999575343,5038.435157000038,7738.990352881442
1765890959,50,,Aggregated,10.200000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3955,1347,4,1707.4356540766116,1.5078589999575343,5038.435157000038,7821.491024020228
1765890960,50,,Aggregated,10.300000,0.000000,4,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,3960,1347,4,1705.2850722560606,1.5078589999575343,5038.435157000038,7854.186363636363
1765890961,50,,Aggregated,10.300000,0.000000,4,24,5000,5000,5000,5000,5000,5000,5000,5000,5000,3970,1347,4,1700.9976323244334,1.5078589999575343,5038.435157000038,7877.8740554156175
1765890962,50,,Aggregated,11.400000,0.000000,4,21,5000,5000,5000,5000,5000,5000,5000,5000,5000,3979,1347,4,1697.157534782106,1.5078589999575343,5038.435157000038,7889.693641618497
1765890963,50,,Aggregated,11.400000,0.000000,4,20,5000,5000,5000,5000,5000,5000,5000,5000,5000,3984,1347,4,1695.0317803654618,1.5078589999575343,5038.435157000038,7880.709086345381
1765890964,50,,Aggregated,11.500000,0.000000,4,20,5000,5000,5000,5000,5000,5000,5000,5000,5000,3994,1347,4,1690.8021723430147,1.5078589999575343,5038.435157000038,7918.311717576365
1765890965,50,,Aggregated,10.300000,0.000000,4,19,5000,5000,5000,5000,5000,5000,5000,5000,5000,4002,1347,4,1687.438323065218,1.5078589999575343,5038.435157000038,7973.57696151924
1765890966,50,,Aggregated,10.300000,0.000000,4,19,5000,5000,5000,5000,5000,5000,5000,5000,5000,4017,1347,4,1681.1615801847151,1.5078589999575343,5038.435157000038,8043.744585511576
1765890967,50,,Aggregated,9.400000,0.000000,4,19,5000,5000,5000,5000,5000,5000,5000,5000,5000,4023,1347,4,1678.6648548598062,1.5078589999575343,5038.435157000038,8060.677852348993
1765890968,50,,Aggregated,9.800000,0.000000,4,18,5000,5000,5000,5000,5000,5000,5000,5000,5000,4029,1347,4,1676.1785647510549,1.5078589999575343,5038.435157000038,8063.849838669645
1765890969,50,,Aggregated,9.300000,0.000000,4,18,5000,5000,5000,5000,5000,5000,5000,5000,5000,4037,1347,4,1672.8682753693336,1.5078589999575343,5038.435157000038,8076.946990339361
1765890970,50,,Aggregated,8.900000,0.000000,4,18,5000,5000,5000,5000,5000,5000,5000,5000,5000,4046,1347,4,1669.1567422694018,1.5078589999575343,5038.435157000038,8116.165348492338
1765890971,50,,Aggregated,8.200000,0.000000,4,18,5000,5000,5000,5000,5000,5000,5000,5000,5000,4053,1347,4,1666.2792298403651,1.5078589999575343,5038.435157000038,8117.124599062423
1765890972,50,,Aggregated,8.500000,0.000000,4,18,5000,5000,5000,5000,5000,5000,5000,5000,5000,4060,1347,4,1663.4150613967981,1.5078589999575343,5038.435157000038,8132.077586206897
1765890973,50,,Aggregated,8.200000,0.000000,4,18,5000,5000,5000,5000,5000,5000,5000,5000,5000,4067,1347,4,1660.5577785453652,1.5078589999575343,5038.435157000038,8174.9992623555445
1765890974,50,,Aggregated,8.200000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4074,1347,4,1657.7103323323515,1.5078589999575343,5038.435157000038,8217.858370152184
1765890975,50,,Aggregated,8.100000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4087,1347,4,1652.4472963679962,1.5078589999575343,5038.435157000038,8235.553706875458
1765890976,50,,Aggregated,7.700000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4093,1347,4,1650.0297027226975,1.5078589999575343,5038.435157000038,8252.308331297338
1765890977,50,,Aggregated,7.700000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4100,1347,4,1647.2175369175611,1.5078589999575343,5038.435157000038,8253.217804878048
1765890978,50,,Aggregated,7.300000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4107,1347,4,1644.4213251736064,1.5078589999575343,5038.435157000038,8268.27684441198
1765890979,50,,Aggregated,7.800000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4118,1347,4,1640.0408491350172,1.5078589999575343,5038.435157000038,8303.638659543467
1765890980,50,,Aggregated,7.800000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4125,1347,4,1637.2653455924851,1.5078589999575343,5038.435157000038,8332.400242424243
1765890981,50,,Aggregated,7.800000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4129,1347,4,1635.691389180674,1.5078589999575343,5038.435157000038,8338.875030273673
1765890982,50,,Aggregated,8.000000,0.000000,4,17,5000,5000,5000,5000,5000,5000,5000,5000,5000,4135,1347,4,1633.3337299233378,1.5078589999575343,5038.435157000038,8369.565900846434
1765890983,50,,Aggregated,7.700000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4145,1347,4,1629.4067206846807,1.5078589999575343,5038.435157000038,8350.9876960193
1765890981,50,,Aggregated,8.100000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4154,1347,4,1625.8874664451137,1.5078589999575343,5038.435157000038,8390.313192103997
1765890982,50,,Aggregated,8.000000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4161,1347,4,1623.1605823571263,1.5078589999575343,5038.435157000038,8433.09060322038
1765890983,50,,Aggregated,7.700000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4169,1347,4,1620.0522114722962,1.5078589999575343,5038.435157000038,8473.982249940034
1765890984,50,,Aggregated,7.700000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4173,1347,4,1618.5049168269834,1.5078589999575343,5038.435157000038,8494.455787203451
1765890985,50,,Aggregated,9.000000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4183,1347,4,1614.6492354032996,1.5078589999575343,5038.435157000038,8517.61941190533
1765890986,50,,Aggregated,9.900000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4189,1347,4,1612.3430960207693,1.5078589999575343,5038.435157000038,8520.608737168775
1765890987,50,,Aggregated,9.200000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4197,1347,4,1609.2755104174416,1.5078589999575343,5038.435157000038,8519.553014057661
1765890988,50,,Aggregated,9.300000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4203,1347,4,1606.9868420818468,1.5078589999575343,5038.435157000038,8522.317392338806
1765890989,50,,Aggregated,9.000000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4208,1347,4,1605.084158245723,1.5078589999575343,5038.435157000038,8513.059410646389
1765890990,50,,Aggregated,9.200000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4220,1347,4,1600.5368517315167,1.5078589999575343,5038.435157000038,8518.707582938388
1765890991,50,,Aggregated,8.800000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4229,1347,4,1597.1420697143537,1.5078589999575343,5038.435157000038,8558.027193189879
1765890992,50,,Aggregated,8.600000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4239,1347,4,1593.3820222675163,1.5078589999575343,5038.435157000038,8567.529134229771
1765890993,50,,Aggregated,9.400000,0.000000,4,16,5000,5000,5000,5000,5000,5000,5000,5000,5000,4243,1347,4,1591.8833011176057,1.5078589999575343,5038.435157000038,8602.354230497289
1765890994,50,,Aggregated,9.500000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4250,1347,4,1589.2667551051768,1.5078589999575343,5038.435157000038,8617.354352941176
1765890995,50,,Aggregated,8.600000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4258,1347,4,1586.2866275730391,1.5078589999575343,5038.435157000038,8672.682949741662
1765890996,50,,Aggregated,7.300000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4267,1347,4,1582.948558553785,1.5078589999575343,5038.435157000038,8683.977501757676
1765890997,50,,Aggregated,7.300000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4272,1347,4,1581.1002577659176,1.5078589999575343,5038.435157000038,8702.700140449439
1765890998,50,,Aggregated,7.600000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4281,1347,4,1577.7832595188045,1.5078589999575343,5038.435157000038,8713.908432609203
1765890999,50,,Aggregated,7.700000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4294,1347,4,1573.0174917487195,1.5078589999575343,5038.435157000038,8745.955053563112
1765891000,50,,Aggregated,7.400000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4302,1347,4,1570.102431262901,1.5078589999575343,5038.435157000038,8773.223152022316
1765891001,50,,Aggregated,7.800000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4310,1347,4,1567.1999764603252,1.5078589999575343,5038.435157000038,8828.528538283063
1765891002,50,,Aggregated,8.400000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4317,1347,4,1564.6699848464216,1.5078589999575343,5038.435157000038,8871.64651378272
1765891003,50,,Aggregated,8.000000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4326,1347,4,1561.4246148804905,1.5078589999575343,5038.435157000038,8882.593388811836
1765891004,50,,Aggregated,7.900000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4329,1347,4,1560.3475539683534,1.5078589999575343,5038.435157000038,8890.95587895588
1765891005,50,,Aggregated,7.700000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4342,1347,4,1555.6945913857676,1.5078589999575343,5038.435157000038,8922.374712114233
1765891006,50,,Aggregated,8.300000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4349,1347,4,1553.198199146701,1.5078589999575343,5038.435157000038,8965.369740170154
1765891007,50,,Aggregated,8.100000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4358,1347,4,1549.999260016063,1.5078589999575343,5038.435157000038,9004.308398347866
1765891008,50,,Aggregated,8.300000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4369,1347,4,1546.1075863080805,1.5078589999575343,5038.435157000038,9053.545891508355
1765891009,50,,Aggregated,8.200000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4377,1347,4,1543.2882724226645,1.5078589999575343,5038.435157000038,9066.227553118575
1765891010,50,,Aggregated,8.700000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4382,1347,4,1541.5353994776365,1.5078589999575343,5038.435157000038,9070.643769968052
1765891011,50,,Aggregated,8.800000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4391,1347,4,1538.3829670872244,1.5078589999575343,5038.435157000038,9081.716693236165
1765891012,50,,Aggregated,8.300000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4401,1347,4,1534.8961367814136,1.5078589999575343,5038.435157000038,9076.821631447398
1765891011,50,,Aggregated,8.800000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4412,1347,4,1531.0792382873985,1.5078589999575343,5038.435157000038,9112.057116953762
1765891012,50,,Aggregated,8.300000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4422,1347,4,1527.6262559332883,1.5078589999575343,5038.435157000038,9120.882406151062
1765891013,50,,Aggregated,7.900000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4431,1347,4,1524.530644040623,1.5078589999575343,5038.435157000038,9159.824193184382
1765891014,50,,Aggregated,8.900000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4439,1347,4,1521.7910896463168,1.5078589999575343,5038.435157000038,9200.59225050687
1765891015,50,,Aggregated,10.100000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4445,1347,4,1519.7409557498313,1.5078589999575343,5038.435157000038,9203.026996625422
1765891016,50,,Aggregated,10.900000,0.000000,4,15,5000,5000,5000,5000,5000,5000,5000,5000,5000,4450,1347,4,1518.0373876624717,1.5078589999575343,5038.435157000038,9207.429662921348
1765891017,50,,Aggregated,11.100000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4462,1347,4,1513.9652679713133,1.5078589999575343,5038.435157000038,9212.375616315554
1765891018,50,,Aggregated,10.600000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4476,1347,4,1509.2438244046023,1.5078589999575343,5038.435157000038,9283.519213583557
1765891019,50,,Aggregated,10.600000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4483,1347,4,1506.892288849654,1.5078589999575343,5038.435157000038,9283.970778496543
1765891020,50,,Aggregated,11.100000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4489,1347,4,1504.8822260902202,1.5078589999575343,5038.435157000038,9286.382936065938
1765891021,50,,Aggregated,11.000000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4498,1347,4,1501.877544629391,1.5078589999575343,5038.435157000038,9339.149844375277
1765891022,50,,Aggregated,10.800000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4500,1347,4,1501.2113390135555,1.5078589999575343,5038.435157000038,9349.442888888889
1765891023,50,,Aggregated,11.100000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4510,1347,4,1497.889655407539,1.5078589999575343,5038.435157000038,9358.458758314855
1765891024,50,,Aggregated,10.000000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4521,1347,4,1494.2530541922142,1.5078589999575343,5038.435157000038,9421.542579075425
1765891025,50,,Aggregated,8.500000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4532,1347,4,1490.636607291483,1.5078589999575343,5038.435157000038,9470.548102383054
1765891026,50,,Aggregated,8.000000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4538,1347,4,1488.669744093213,1.5078589999575343,5038.435157000038,9473.04341119436
1765891027,50,,Aggregated,8.500000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4543,1347,4,1487.0353863416244,1.5078589999575343,5038.435157000038,9477.373541712524
1765891028,50,,Aggregated,8.700000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4552,1347,4,1484.107948247144,1.5078589999575343,5038.435157000038,9502.376757469245
1765891029,50,,Aggregated,8.500000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4561,1347,4,1481.1866582030257,1.5078589999575343,5038.435157000038,9569.205437404078
1765891030,50,,Aggregated,7.600000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4571,1347,4,1477.956769308029,1.5078589999575343,5038.435157000038,9591.79348063881
1765891031,50,,Aggregated,7.300000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4575,1347,4,1476.6674682942078,1.5078589999575343,5038.435157000038,9598.166775956284
1765891032,50,,Aggregated,7.900000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4589,1347,4,1472.1777911479628,1.5078589999575343,5038.435157000038,9599.296142950534
1765891033,50,,Aggregated,7.800000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4592,1347,4,1471.2212304004793,1.5078589999575343,5038.435157000038,9621.673780487805
1765891034,50,,Aggregated,8.000000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4600,1347,4,1468.670685914783,1.5078589999575343,5038.435157000038,9606.146304347825
1765891035,50,,Aggregated,8.700000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4609,1347,4,1465.8193659257975,1.5078589999575343,5038.435157000038,9644.933391191147
1765891036,50,,Aggregated,8.000000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4616,1347,4,1463.6117258481372,1.5078589999575343,5038.435157000038,9631.377383015599
1765891037,50,,Aggregated,7.600000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4624,1347,4,1461.087848294983,1.5078589999575343,5038.435157000038,9643.9026816609
1765891038,50,,Aggregated,7.600000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4632,1347,4,1458.575077340026,1.5078589999575343,5038.435157000038,9670.501295336788
1765891039,50,,Aggregated,7.800000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4640,1347,4,1456.0691945870692,1.5078589999575343,5038.435157000038,9711.069396551724
1765891040,50,,Aggregated,7.900000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4653,1347,4,1452.0103520614657,1.5078589999575343,5038.435157000038,9755.932301740813
1765891041,50,,Aggregated,8.300000,0.000000,4,14,5000,5000,5000,5000,5000,5000,5000,5000,5000,4661,1347,4,1449.5287673149542,1.5078589999575343,5038.435157000038,9796.394121433168
1765891042,50,,Aggregated,7.900000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4670,1347,4,1446.7487944642396,1.5078589999575343,5038.435157000038,9806.762312633833
1765891041,50,,Aggregated,8.300000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4676,1347,4,1444.9006142692472,1.5078589999575343,5038.435157000038,9795.105431993157
1765891042,50,,Aggregated,7.900000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4682,1347,4,1443.0529814837678,1.5078589999575343,5038.435157000038,9811.46326356258
1765891043,50,,Aggregated,8.400000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4690,1347,4,1440.5975044891259,1.5078589999575343,5038.435157000038,9866.199573560767
1765891044,50,,Aggregated,9.000000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4702,1347,4,1436.9319858732454,1.5078589999575343,5038.435157000038,9899.029774564015
1765891045,50,,Aggregated,9.500000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4710,1347,4,1434.4987114549892,1.5078589999575343,5038.435157000038,9911.429511677283
1765891046,50,,Aggregated,10.300000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4719,1347,4,1431.76956254609,1.5078589999575343,5038.435157000038,9921.873913964822
1765891047,50,,Aggregated,10.300000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4723,1347,4,1430.5599480802455,1.5078589999575343,5038.435157000038,9942.120474274825
1765891048,50,,Aggregated,10.600000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4730,1347,4,1428.4479221365748,1.5078589999575343,5038.435157000038,9942.513530655391
1765891049,50,,Aggregated,10.500000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4740,1347,4,1425.4405513305903,1.5078589999575343,5038.435157000038,9937.054430379747
1765891050,50,,Aggregated,10.400000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4749,1347,4,1422.748196273952,1.5078589999575343,5038.435157000038,9961.897030953885
1765891051,50,,Aggregated,10.000000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4757,1347,4,1420.3659255980658,1.5078589999575343,5038.435157000038,10002.71515661131
1765891052,50,,Aggregated,10.400000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4763,1347,4,1418.5878962662182,1.5078589999575343,5038.435157000038,10005.016586185178
1765891053,50,,Aggregated,9.800000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4772,1347,4,1415.920665223176,1.5078589999575343,5038.435157000038,10001.692162615256
1765891054,50,,Aggregated,9.300000,0.000000,4,13,5000,5000,5000,5000,5000,5000,5000,5000,5000,4781,1347,4,1413.261027633967,1.5078589999575343,5038.435157000038,10040.437147040368
